1.000000,0.000000,0.000000,3.500000,
0.000000,1.000000,0.000000,1.500000,
0.000000,0.000000,1.000000,0.800000,
0.000000,0.000000,0.000000,1.000000,
1.000000,0.000000,0.000000,4.400000,
0.000000,1.000000,0.000000,1.500000,
0.000000,0.000000,1.000000,0.800000,
0.000000,0.000000,0.000000,1.000000,
1.000000,0.000000,0.000000,5.300000,
0.000000,1.000000,0.000000,1.500000,
0.000000,0.000000,1.000000,0.800000,
0.000000,0.000000,0.000000,1.000000,
1.000000,0.000000,0.000000,6.200000,
0.000000,1.000000,0.000000,1.500000,
0.000000,0.000000,1.000000,0.800000,
0.000000,0.000000,0.000000,1.000000,
1.000000,0.000000,0.000000,7.100000,
0.000000,1.000000,0.000000,1.500000,
0.000000,0.000000,1.000000,0.800000,
0.000000,0.000000,0.000000,1.000000,
1.000000,0.000000,0.000000,8.000000,
0.000000,1.000000,0.000000,1.500000,
0.000000,0.000000,1.000000,0.800000,
0.000000,0.000000,0.000000,1.000000,
1.000000,0.000000,0.000000,8.900000,
0.000000,1.000000,0.000000,1.500000,
0.000000,0.000000,1.000000,0.800000,
0.000000,0.000000,0.000000,1.000000,
1.000000,0.000000,0.000000,9.800000,
0.000000,1.000000,0.000000,1.500000,
0.000000,0.000000,1.000000,0.800000,
0.000000,0.000000,0.000000,1.000000,
1.000000,0.000000,0.000000,10.700000,
0.000000,1.000000,0.000000,1.500000,
0.000000,0.000000,1.000000,0.800000,
0.000000,0.000000,0.000000,1.000000,
1.000000,0.000000,0.000000,11.600000,
0.000000,1.000000,0.000000,1.500000,
0.000000,0.000000,1.000000,0.800000,
0.000000,0.000000,0.000000,1.000000,
1.000000,0.000000,0.000000,12.500000,
0.000000,1.000000,0.000000,1.500000,
0.000000,0.000000,1.000000,0.800000,
0.000000,0.000000,0.000000,1.000000,
1.000000,0.000000,0.000000,13.400000,
0.000000,1.000000,0.000000,1.500000,
0.000000,0.000000,1.000000,0.800000,
0.000000,0.000000,0.000000,1.000000,
1.000000,0.000000,0.000000,14.300000,
0.000000,1.000000,0.000000,1.500000,
0.000000,0.000000,1.000000,0.800000,
0.000000,0.000000,0.000000,1.000000,
1.000000,0.000000,0.000000,15.200000,
0.000000,1.000000,0.000000,1.500000,
0.000000,0.000000,1.000000,0.800000,
0.000000,0.000000,0.000000,1.000000,
1.000000,0.000000,0.000000,16.100000,
0.000000,1.000000,0.000000,1.500000,
0.000000,0.000000,1.000000,0.800000,
0.000000,0.000000,0.000000,1.000000,
1.000000,0.000000,0.000000,17.000000,
0.000000,1.000000,0.000000,1.500000,
0.000000,0.000000,1.000000,0.800000,
0.000000,0.000000,0.000000,1.000000,
1.000000,0.000000,0.000000,17.900000,
0.000000,1.000000,0.000000,1.500000,
0.000000,0.000000,1.000000,0.800000,
0.000000,0.000000,0.000000,1.000000,
1.000000,0.000000,0.000000,18.800000,
0.000000,1.000000,0.000000,1.500000,
0.000000,0.000000,1.000000,0.800000,
0.000000,0.000000,0.000000,1.000000,
1.000000,0.000000,0.000000,19.700000,
0.000000,1.000000,0.000000,1.500000,
0.000000,0.000000,1.000000,0.800000,
0.000000,0.000000,0.000000,1.000000,
1.000000,0.000000,0.000000,20.600000,
0.000000,1.000000,0.000000,1.500000,
0.000000,0.000000,1.000000,0.800000,
0.000000,0.000000,0.000000,1.000000,
1.000000,0.000000,0.000000,21.500000,
0.000000,1.000000,0.000000,1.500000,
0.000000,0.000000,1.000000,0.800000,
0.000000,0.000000,0.000000,1.000000,
1.000000,0.000000,0.000000,22.400000,
0.000000,1.000000,0.000000,1.500000,
0.000000,0.000000,1.000000,0.800000,
0.000000,0.000000,0.000000,1.000000,
1.000000,0.000000,0.000000,23.300000,
0.000000,1.000000,0.000000,1.500000,
0.000000,0.000000,1.000000,0.800000,
0.000000,0.000000,0.000000,1.000000,
1.000000,0.000000,0.000000,24.200000,
0.000000,1.000000,0.000000,1.500000,
0.000000,0.000000,1.000000,0.800000,
0.000000,0.000000,0.000000,1.000000,
1.000000,0.000000,0.000000,25.100000,
0.000000,1.000000,0.000000,1.500000,
0.000000,0.000000,1.000000,0.800000,
0.000000,0.000000,0.000000,1.000000,
1.000000,0.000000,0.000000,26.000000,
0.000000,1.000000,0.000000,1.500000,
0.000000,0.000000,1.000000,0.800000,
0.000000,0.000000,0.000000,1.000000,
0.984808,-0.173648,0.000000,26.673600,
0.173648,0.984808,0.000000,1.515190,
0.000000,0.000000,1.000000,0.800000,
0.000000,0.000000,0.000000,1.000000,
0.843391,-0.537300,0.000000,27.037300,
0.537300,0.843391,0.000000,1.656610,
0.000000,0.000000,1.000000,0.800000,
0.000000,0.000000,0.000000,1.000000,
0.573576,-0.819152,0.000000,27.319200,
0.819152,0.573576,0.000000,1.926420,
0.000000,0.000000,1.000000,0.800000,
0.000000,0.000000,0.000000,1.000000,
0.216440,-0.976296,0.000000,27.476300,
0.976296,0.216440,0.000000,2.283560,
0.000000,0.000000,1.000000,0.800000,
0.000000,0.000000,0.000000,1.000000,
0.000000,-1.000000,0.000000,27.500000,
1.000000,0.000000,0.000000,2.900000,
0.000000,0.000000,1.000000,0.800000,
0.000000,0.000000,0.000000,1.000000,
0.000000,-1.000000,0.000000,27.500000,
1.000000,0.000000,0.000000,3.800000,
0.000000,0.000000,1.000000,0.800000,
0.000000,0.000000,0.000000,1.000000,
0.000000,-1.000000,0.000000,27.500000,
1.000000,0.000000,0.000000,4.700000,
0.000000,0.000000,1.000000,0.800000,
0.000000,0.000000,0.000000,1.000000,
0.000000,-1.000000,0.000000,27.500000,
1.000000,0.000000,0.000000,5.600000,
0.000000,0.000000,1.000000,0.800000,
0.000000,0.000000,0.000000,1.000000,
0.000000,-1.000000,0.000000,27.500000,
1.000000,0.000000,0.000000,6.500000,
0.000000,0.000000,1.000000,0.800000,
0.000000,0.000000,0.000000,1.000000,
0.000000,-1.000000,0.000000,27.500000,
1.000000,0.000000,0.000000,7.400000,
0.000000,0.000000,1.000000,0.800000,
0.000000,0.000000,0.000000,1.000000,
0.000000,-1.000000,0.000000,27.500000,
1.000000,0.000000,0.000000,8.300000,
0.000000,0.000000,1.000000,0.800000,
0.000000,0.000000,0.000000,1.000000,
0.000000,-1.000000,0.000000,27.500000,
1.000000,0.000000,0.000000,9.200000,
0.000000,0.000000,1.000000,0.800000,
0.000000,0.000000,0.000000,1.000000,
0.000000,-1.000000,0.000000,27.500000,
1.000000,0.000000,0.000000,10.100000,
0.000000,0.000000,1.000000,0.800000,
0.000000,0.000000,0.000000,1.000000,
0.000000,-1.000000,0.000000,27.500000,
1.000000,0.000000,0.000000,11.000000,
0.000000,0.000000,1.000000,0.800000,
0.000000,0.000000,0.000000,1.000000,
0.000000,-1.000000,0.000000,27.500000,
1.000000,0.000000,0.000000,11.900000,
0.000000,0.000000,1.000000,0.800000,
0.000000,0.000000,0.000000,1.000000,
0.000000,-1.000000,0.000000,27.500000,
1.000000,0.000000,0.000000,12.800000,
0.000000,0.000000,1.000000,0.800000,
0.000000,0.000000,0.000000,1.000000,
0.000000,-1.000000,0.000000,27.500000,
1.000000,0.000000,0.000000,13.700000,
0.000000,0.000000,1.000000,0.800000,
0.000000,0.000000,0.000000,1.000000,
0.000000,-1.000000,0.000000,27.500000,
1.000000,0.000000,0.000000,14.600000,
0.000000,0.000000,1.000000,0.800000,
0.000000,0.000000,0.000000,1.000000,
0.000000,-1.000000,0.000000,27.500000,
1.000000,0.000000,0.000000,15.500000,
0.000000,0.000000,1.000000,0.800000,
0.000000,0.000000,0.000000,1.000000,
0.000000,-1.000000,0.000000,27.500000,
1.000000,0.000000,0.000000,16.400000,
0.000000,0.000000,1.000000,0.800000,
0.000000,0.000000,0.000000,1.000000,
0.000000,-1.000000,0.000000,27.500000,
1.000000,0.000000,0.000000,17.300000,
0.000000,0.000000,1.000000,0.800000,
0.000000,0.000000,0.000000,1.000000,
-0.300706,-0.953717,0.000000,27.453700,
0.953717,-0.300706,0.000000,17.800700,
0.000000,0.000000,1.000000,0.800000,
0.000000,0.000000,0.000000,1.000000,
-0.642788,-0.766044,0.000000,27.266000,
0.766044,-0.642788,0.000000,18.142800,
0.000000,0.000000,1.000000,0.800000,
0.000000,0.000000,0.000000,1.000000,
-0.887011,-0.461749,0.000000,26.961700,
0.461749,-0.887011,0.000000,18.387000,
0.000000,0.000000,1.000000,0.800000,
0.000000,0.000000,0.000000,1.000000,
-0.996195,-0.087156,0.000000,26.587200,
0.087156,-0.996195,0.000000,18.496200,
0.000000,0.000000,1.000000,0.800000,
0.000000,0.000000,0.000000,1.000000,
-1.000000,-0.000000,0.000000,25.800000,
0.000000,-1.000000,0.000000,18.500000,
0.000000,0.000000,1.000000,0.800000,
0.000000,0.000000,0.000000,1.000000,
-1.000000,-0.000000,0.000000,24.900000,
0.000000,-1.000000,0.000000,18.500000,
0.000000,0.000000,1.000000,0.800000,
0.000000,0.000000,0.000000,1.000000,
-1.000000,-0.000000,0.000000,24.000000,
0.000000,-1.000000,0.000000,18.500000,
0.000000,0.000000,1.000000,0.800000,
0.000000,0.000000,0.000000,1.000000,
-1.000000,-0.000000,0.000000,23.100000,
0.000000,-1.000000,0.000000,18.500000,
0.000000,0.000000,1.000000,0.800000,
0.000000,0.000000,0.000000,1.000000,
-1.000000,-0.000000,0.000000,22.200000,
0.000000,-1.000000,0.000000,18.500000,
0.000000,0.000000,1.000000,0.800000,
0.000000,0.000000,0.000000,1.000000,
-1.000000,-0.000000,0.000000,21.300000,
0.000000,-1.000000,0.000000,18.500000,
0.000000,0.000000,1.000000,0.800000,
0.000000,0.000000,0.000000,1.000000,
-1.000000,-0.000000,0.000000,20.400000,
0.000000,-1.000000,0.000000,18.500000,
0.000000,0.000000,1.000000,0.800000,
0.000000,0.000000,0.000000,1.000000,
-1.000000,-0.000000,0.000000,19.500000,
0.000000,-1.000000,0.000000,18.500000,
0.000000,0.000000,1.000000,0.800000,
0.000000,0.000000,0.000000,1.000000,
-1.000000,-0.000000,0.000000,18.600000,
0.000000,-1.000000,0.000000,18.500000,
0.000000,0.000000,1.000000,0.800000,
0.000000,0.000000,0.000000,1.000000,
-1.000000,-0.000000,0.000000,17.700000,
0.000000,-1.000000,0.000000,18.500000,
0.000000,0.000000,1.000000,0.800000,
0.000000,0.000000,0.000000,1.000000,
-1.000000,-0.000000,0.000000,16.800000,
0.000000,-1.000000,0.000000,18.500000,
0.000000,0.000000,1.000000,0.800000,
0.000000,0.000000,0.000000,1.000000,
-1.000000,-0.000000,0.000000,15.900000,
0.000000,-1.000000,0.000000,18.500000,
0.000000,0.000000,1.000000,0.800000,
0.000000,0.000000,0.000000,1.000000,
-1.000000,-0.000000,0.000000,15.000000,
0.000000,-1.000000,0.000000,18.500000,
0.000000,0.000000,1.000000,0.800000,
0.000000,0.000000,0.000000,1.000000,
-1.000000,-0.000000,0.000000,14.100000,
0.000000,-1.000000,0.000000,18.500000,
0.000000,0.000000,1.000000,0.800000,
0.000000,0.000000,0.000000,1.000000,
-1.000000,-0.000000,0.000000,13.200000,
0.000000,-1.000000,0.000000,18.500000,
0.000000,0.000000,1.000000,0.800000,
0.000000,0.000000,0.000000,1.000000,
-1.000000,-0.000000,0.000000,12.300000,
0.000000,-1.000000,0.000000,18.500000,
0.000000,0.000000,1.000000,0.800000,
0.000000,0.000000,0.000000,1.000000,
-1.000000,-0.000000,0.000000,11.400000,
0.000000,-1.000000,0.000000,18.500000,
0.000000,0.000000,1.000000,0.800000,
0.000000,0.000000,0.000000,1.000000,
-1.000000,-0.000000,0.000000,10.500000,
0.000000,-1.000000,0.000000,18.500000,
0.000000,0.000000,1.000000,0.800000,
0.000000,0.000000,0.000000,1.000000,
-1.000000,-0.000000,0.000000,9.600000,
0.000000,-1.000000,0.000000,18.500000,
0.000000,0.000000,1.000000,0.800000,
0.000000,0.000000,0.000000,1.000000,
-1.000000,-0.000000,0.000000,8.700000,
0.000000,-1.000000,0.000000,18.500000,
0.000000,0.000000,1.000000,0.800000,
0.000000,0.000000,0.000000,1.000000,
-1.000000,-0.000000,0.000000,7.800000,
0.000000,-1.000000,0.000000,18.500000,
0.000000,0.000000,1.000000,0.800000,
0.000000,0.000000,0.000000,1.000000,
-1.000000,-0.000000,0.000000,6.900000,
0.000000,-1.000000,0.000000,18.500000,
0.000000,0.000000,1.000000,0.800000,
0.000000,0.000000,0.000000,1.000000,
-1.000000,-0.000000,0.000000,6.000000,
0.000000,-1.000000,0.000000,18.500000,
0.000000,0.000000,1.000000,0.800000,
0.000000,0.000000,0.000000,1.000000,
-1.000000,-0.000000,0.000000,5.100000,
0.000000,-1.000000,0.000000,18.500000,
0.000000,0.000000,1.000000,0.800000,
0.000000,0.000000,0.000000,1.000000,
-1.000000,-0.000000,0.000000,4.200000,
0.000000,-1.000000,0.000000,18.500000,
0.000000,0.000000,1.000000,0.800000,
0.000000,0.000000,0.000000,1.000000,
-0.996195,0.087156,0.000000,3.412840,
-0.087156,-0.996195,0.000000,18.496200,
0.000000,0.000000,1.000000,0.800000,
0.000000,0.000000,0.000000,1.000000,
-0.887011,0.461749,0.000000,3.038250,
-0.461749,-0.887011,0.000000,18.387000,
0.000000,0.000000,1.000000,0.800000,
0.000000,0.000000,0.000000,1.000000,
-0.642788,0.766044,0.000000,2.733960,
-0.766044,-0.642788,0.000000,18.142800,
0.000000,0.000000,1.000000,0.800000,
0.000000,0.000000,0.000000,1.000000,
-0.300706,0.953717,0.000000,2.546280,
-0.953717,-0.300706,0.000000,17.800700,
0.000000,0.000000,1.000000,0.800000,
0.000000,0.000000,0.000000,1.000000,
-0.000000,1.000000,0.000000,2.500000,
-1.000000,-0.000000,0.000000,17.300000,
0.000000,0.000000,1.000000,0.800000,
0.000000,0.000000,0.000000,1.000000,
-0.000000,1.000000,0.000000,2.500000,
-1.000000,-0.000000,0.000000,16.400000,
0.000000,0.000000,1.000000,0.800000,
0.000000,0.000000,0.000000,1.000000,
-0.000000,1.000000,0.000000,2.500000,
-1.000000,-0.000000,0.000000,15.500000,
0.000000,0.000000,1.000000,0.800000,
0.000000,0.000000,0.000000,1.000000,
-0.000000,1.000000,0.000000,2.500000,
-1.000000,-0.000000,0.000000,14.600000,
0.000000,0.000000,1.000000,0.800000,
0.000000,0.000000,0.000000,1.000000,
-0.000000,1.000000,0.000000,2.500000,
-1.000000,-0.000000,0.000000,13.700000,
0.000000,0.000000,1.000000,0.800000,
0.000000,0.000000,0.000000,1.000000,
-0.000000,1.000000,0.000000,2.500000,
-1.000000,-0.000000,0.000000,12.800000,
0.000000,0.000000,1.000000,0.800000,
0.000000,0.000000,0.000000,1.000000,
-0.000000,1.000000,0.000000,2.500000,
-1.000000,-0.000000,0.000000,11.900000,
0.000000,0.000000,1.000000,0.800000,
0.000000,0.000000,0.000000,1.000000,
-0.000000,1.000000,0.000000,2.500000,
-1.000000,-0.000000,0.000000,11.000000,
0.000000,0.000000,1.000000,0.800000,
0.000000,0.000000,0.000000,1.000000,
-0.000000,1.000000,0.000000,2.500000,
-1.000000,-0.000000,0.000000,10.100000,
0.000000,0.000000,1.000000,0.800000,
0.000000,0.000000,0.000000,1.000000,
-0.000000,1.000000,0.000000,2.500000,
-1.000000,-0.000000,0.000000,9.200000,
0.000000,0.000000,1.000000,0.800000,
0.000000,0.000000,0.000000,1.000000,
-0.000000,1.000000,0.000000,2.500000,
-1.000000,-0.000000,0.000000,8.300000,
0.000000,0.000000,1.000000,0.800000,
0.000000,0.000000,0.000000,1.000000,
-0.000000,1.000000,0.000000,2.500000,
-1.000000,-0.000000,0.000000,7.400000,
0.000000,0.000000,1.000000,0.800000,
0.000000,0.000000,0.000000,1.000000,
-0.000000,1.000000,0.000000,2.500000,
-1.000000,-0.000000,0.000000,6.500000,
0.000000,0.000000,1.000000,0.800000,
0.000000,0.000000,0.000000,1.000000,
-0.000000,1.000000,0.000000,2.500000,
-1.000000,-0.000000,0.000000,5.600000,
0.000000,0.000000,1.000000,0.800000,
0.000000,0.000000,0.000000,1.000000,
-0.000000,1.000000,0.000000,2.500000,
-1.000000,-0.000000,0.000000,4.700000,
0.000000,0.000000,1.000000,0.800000,
0.000000,0.000000,0.000000,1.000000,
-0.000000,1.000000,0.000000,2.500000,
-1.000000,-0.000000,0.000000,3.800000,
0.000000,0.000000,1.000000,0.800000,
0.000000,0.000000,0.000000,1.000000,
-0.000000,1.000000,0.000000,2.500000,
-1.000000,-0.000000,0.000000,2.900000,
0.000000,0.000000,1.000000,0.800000,
0.000000,0.000000,0.000000,1.000000,
0.216440,0.976296,0.000000,2.523700,
-0.976296,0.216440,0.000000,2.283560,
0.000000,0.000000,1.000000,0.800000,
0.000000,0.000000,0.000000,1.000000,
0.573576,0.819152,0.000000,2.680850,
-0.819152,0.573576,0.000000,1.926420,
0.000000,0.000000,1.000000,0.800000,
0.000000,0.000000,0.000000,1.000000,
0.843391,0.537300,0.000000,2.962700,
-0.537300,0.843391,0.000000,1.656610,
0.000000,0.000000,1.000000,0.800000,
0.000000,0.000000,0.000000,1.000000,
0.984808,0.173648,0.000000,3.326350,
-0.173648,0.984808,0.000000,1.515190,
0.000000,0.000000,1.000000,0.800000,
0.000000,0.000000,0.000000,1.000000,
